model_name,phase,epoch,metric_name,metric_value
finetune_cola_twotower_electrasmall,val,0,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,0,loss,nan
finetune_cola_twotower_electrasmall,train,0,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,0,loss,nan
finetune_cola_twotower_electrasmall,val,1,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,1,loss,nan
finetune_cola_twotower_electrasmall,train,1,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,1,loss,nan
finetune_cola_twotower_electrasmall,val,2,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,2,loss,nan
finetune_cola_twotower_electrasmall,train,2,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,2,loss,nan
finetune_cola_twotower_electrasmall,val,3,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,3,loss,nan
finetune_cola_twotower_electrasmall,train,3,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,3,loss,nan
finetune_cola_twotower_electrasmall,val,4,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,4,loss,nan
finetune_cola_twotower_electrasmall,train,4,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,4,loss,nan
finetune_cola_twotower_electrasmall,val,5,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,5,loss,nan
finetune_cola_twotower_electrasmall,train,5,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,5,loss,nan
finetune_cola_twotower_electrasmall,val,6,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,6,loss,nan
finetune_cola_twotower_electrasmall,train,6,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,6,loss,nan
finetune_cola_twotower_electrasmall,val,7,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,7,loss,nan
finetune_cola_twotower_electrasmall,train,7,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,7,loss,nan
finetune_cola_twotower_electrasmall,val,8,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,8,loss,nan
finetune_cola_twotower_electrasmall,train,8,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,8,loss,nan
finetune_cola_twotower_electrasmall,val,9,mcc,-0.02564101107418537
finetune_cola_twotower_electrasmall,val,9,loss,nan
finetune_cola_twotower_electrasmall,train,9,mcc,-0.009685983881354332
finetune_cola_twotower_electrasmall,train,9,loss,nan
eval_ref_twotower_electrasmall_wac_embeddings_no_positions,val,4,accuracy,0.18591740727424622
eval_ref_twotower_electrasmall_wac_embeddings_no_positions,val,4,loss,3.9860212802886963
eval_ref_twotower_electrasmall_wac_embeddings_no_positions,train,4,accuracy,0.15890908241271973
eval_ref_twotower_electrasmall_wac_embeddings_no_positions,train,4,loss,4.058289051055908
finetune_mnli_twotower_electrasmall,val,0,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,0,loss,nan
finetune_mnli_twotower_electrasmall,train,0,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,0,loss,nan
finetune_mnli_twotower_electrasmall,val,1,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,1,loss,nan
finetune_mnli_twotower_electrasmall,train,1,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,1,loss,nan
finetune_mnli_twotower_electrasmall,val,2,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,2,loss,nan
finetune_mnli_twotower_electrasmall,train,2,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,2,loss,nan
finetune_mnli_twotower_electrasmall,val,3,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,3,loss,nan
finetune_mnli_twotower_electrasmall,train,3,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,3,loss,nan
finetune_mnli_twotower_electrasmall,val,4,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,4,loss,nan
finetune_mnli_twotower_electrasmall,train,4,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,4,loss,nan
finetune_mnli_twotower_electrasmall,val,5,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,5,loss,nan
finetune_mnli_twotower_electrasmall,train,5,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,5,loss,nan
finetune_mnli_twotower_electrasmall,val,6,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,6,loss,nan
finetune_mnli_twotower_electrasmall,train,6,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,6,loss,nan
finetune_mnli_twotower_electrasmall,val,7,accuracy,0.3533363938331604
finetune_mnli_twotower_electrasmall,val,7,loss,nan
finetune_mnli_twotower_electrasmall,train,7,accuracy,0.33332908153533936
finetune_mnli_twotower_electrasmall,train,7,loss,nan
